DATE,ITEM,NAME,SPEC,DRAWING,AC_CODE,WC_CODE,LOC,DEPT,VD_CODE,VD_NAME,UP,CUR,PURLT,ORDER_BAL,SAFETY_STOCK,ITEM_TYPE,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE
1/6/2026,SKU-0210,RETAINER,RET-00210,1B180         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333899238,BT,0,667500,45000,P,SET,115500,154000,121000,148500,5/8/2026,28/8/2026
1/6/2026,SKU-0211,RETAINER,RET-00211,1B190         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333900125,BT,0,9282000,120000,P,SET,439560,2756160,2529120,666600,5/8/2026,28/8/2026
1/6/2026,SKU-0212,RETAINER,RET-00212,              S,4520CA,AS99,4S,90,KOY613,Koyo Precision Stamping Works,0.333899951,BT,0,3459000,120000,P,SET,142296,3051840,2654256,539880,28/8/2026,27/8/2026
1/6/2026,SKU-0213,RETAINER,RET-00213,              S,4520CA,AS99,4S,90,KOY613,Koyo Precision Stamping Works,0.333899967,BT,0,896000,120000,P,SET,720192,486200,915992,290400,30/8/2026,27/8/2026
1/6/2026,SKU-0214,RETAINER,RET-00214,1B280         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3855,BT,0,0,0,P,SET,2904,0,0,2904,5/8/2026,13/9/2023
1/6/2026,SKU-0215,RETAINER,RET-00215,1B310         M,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.80325,BT,0,2535000,72000,P,SET,336160,1444960,1474000,307120,5/8/2026,28/8/2026
1/6/2026,SKU-0216,RETAINER,RET-00216,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333899905,BT,0,2452500,35000,P,SET,163592,965800,898392,231000,5/8/2026,28/8/2026
1/6/2026,SKU-0217,RETAINER,RET-00217,1A030         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333898761,BT,0,270000,0,P,SET,9777,70400,2077,78100,5/8/2026,3/7/2026
1/6/2026,SKU-0218,RETAINER,RET-00218,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333900216,BT,0,351000,0,P,SET,136990,380160,277702,239448,5/8/2026,28/8/2026
1/6/2026,SKU-0219,RETAINER,RET-00219,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0,BT,0,0,0,P,PCS,0,0,0,0,6/3/2025,3/7/2024
1/6/2026,SKU-0220,RETAINER,RET-00220,,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,19/2/2025,31/1/2025
1/6/2026,SKU-0221,RETAINER,RET-00221,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,32.84270833,BT,0,0,0,P,PCS,253,0,0,253,5/8/2026,8/10/2025
1/6/2026,SKU-0222,RETAINER,RET-00222,(KZW),4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,2/7/2024,28/8/2026
1/6/2026,SKU-0223,RETAINER,RET-00223,(KZW),4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,8/4/2026,3/4/2026
1/6/2026,SKU-0224,RETAINER,RET-00224,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,26.44470351,BT,0,0,0,P,PCS,1202,0,0,1202,5/8/2026,28/5/2025
1/6/2026,SKU-0225,RETAINER,RET-00225,,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0,BT,0,0,0,P,PCS,0,0,0,0,5/5/2025,17/3/2025
1/6/2026,SKU-0226,RETAINER,RET-00226,,4520CE,AS99,4,90,MIN471,Minebea HQ,9.6021,BT,0,0,0,P,PCS,0,1760,1760,0,23/6/2026,15/6/2026
1/6/2026,SKU-0227,RETAINER,RET-00227,(KZW)         M,4520CE,,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,8/9/2025,6/8/2025
1/6/2026,SKU-0228,RETAINER,RET-00228,(KZW)         S,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,15/10/2025,8/10/2025
1/6/2026,SKU-0229,SHIELD,SHI-00229,1F090         M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,4263000,141000,P,PCS,798864,2740320,2910864,628320,5/8/2026,28/8/2026
1/6/2026,SKU-0230,SHIELD,SHI-00230,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0,BT,0,0,0,P,PCS,0,0,0,0,3/9/2025,4/11/2021
1/6/2026,SKU-0231,SHIELD,SHI-00231,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550101,BT,0,2163000,54000,P,PCS,153824,1034176,849376,338624,5/8/2026,28/8/2026
1/6/2026,SKU-0232,SHIELD,SHI-00232,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185549947,BT,0,12300000,420000,P,PCS,954624,8857200,8821824,990000,5/8/2026,28/8/2026
1/6/2026,SKU-0233,SHIELD,SHI-00233,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555005,BT,0,10473000,120000,P,PCS,273504,8733120,7744704,1261920,5/8/2026,28/8/2026
1/6/2026,SKU-0234,SHIELD,SHI-00234,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555003,BT,0,5145000,144000,P,PCS,503184,4437840,3842784,1098240,5/8/2026,28/8/2026
1/6/2026,SKU-0235,SHIELD,SHI-00235,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550037,BT,0,1701000,120000,P,PCS,511104,958320,1208064,261360,5/8/2026,27/8/2026
1/6/2026,SKU-0236,SHIELD,SHI-00236,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0,BT,0,0,0,P,PCS,0,0,0,0,3/9/2025,24/10/2021
1/6/2026,SKU-0237,SHIELD,SHI-00237,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550027,BT,0,3088000,240000,P,PCS,621984,2009040,2356464,274560,5/8/2026,23/8/2026
1/6/2026,SKU-0238,SHIELD,SHI-00238,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555122,BT,0,0,0,P,PCS,108240,0,0,108240,5/8/2026,23/4/2026
1/6/2026,SKU-0239,SHIELD,SHI-00239,1F040         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,120000,0,P,PCS,60720,52800,2640,110880,5/8/2026,26/6/2026
1/6/2026,SKU-0240,SHIELD,SHI-00240,1F040         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550049,BT,0,600000,0,P,PCS,372900,475200,309540,538560,5/8/2026,27/8/2026
1/6/2026,SKU-0241,SHIELD,SHI-00241,1F060         M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.254250026,BT,0,0,0,P,PCS,95040,0,46200,48840,5/8/2026,27/8/2026
1/6/2026,SKU-0242,SHIELD,SHI-00242,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0,BT,0,0,0,P,PCS,0,0,0,0,3/9/2025,20/3/2022
1/6/2026,SKU-0243,SHIELD,SHI-00243,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550044,BT,0,0,0,P,PCS,245168,102080,290576,56672,5/8/2026,27/8/2026
1/6/2026,SKU-0244,SHIELD,SHI-00244,1F08          S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.120135924,BT,0,2280000,120000,P,PCS,269104,2640000,1747504,1161600,23/8/2026,17/8/2026
1/6/2026,SKU-0245,SHIELD,SHI-00245,5C230         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,606000,80000,P,PCS,156816,908160,827904,237072,5/8/2026,27/8/2026
1/6/2026,SKU-0246,SHIELD,SHI-00246,1B160         S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,6656000,240000,P,PCS,176352,4716800,3358432,1534720,30/8/2026,24/8/2026
1/6/2026,SKU-0247,SHIELD,SHI-00247,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.254250196,BT,0,585000,0,P,PCS,336600,0,0,336600,5/8/2026,25/8/2026
1/6/2026,SKU-0248,SHIELD,SHI-00248,5A030         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,160000,0,P,PCS,81840,0,0,81840,5/8/2026,6/7/2026
1/6/2026,SKU-0249,SHIELD,SHI-00249,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550045,BT,0,4267000,75000,P,PCS,339504,2661120,2242944,757680,5/8/2026,28/8/2026
1/6/2026,SKU-0250,SHIELD,SHI-00250,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,13475000,140000,P,PCS,806784,6133600,5536784,1403600,5/8/2026,28/8/2026
1/6/2026,SKU-0251,SHIELD,SHI-00251,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550051,BT,0,2496000,144000,P,PCS,298144,2177120,2000064,475200,5/8/2026,28/8/2026
1/6/2026,SKU-0252,SHIELD,SHI-00252,              M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550072,BT,0,375000,0,P,PCS,334224,179520,185064,328680,5/8/2026,28/8/2026
1/6/2026,SKU-0253,SHIELD,SHI-00253,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185551282,BT,0,0,0,P,PCS,51480,0,0,51480,5/8/2026,6/7/2026
1/6/2026,SKU-0254,SHIELD,SHI-00254,              S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,294000,0,P,PCS,321904,704000,360624,665280,5/8/2026,25/8/2026
1/6/2026,SKU-0255,SHIELD,SHI-00255,              S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.25424986,BT,0,1078000,140000,P,PCS,411488,369600,229152,551936,5/8/2026,19/8/2026
1/6/2026,SKU-0256,SHIELD,SHI-00256,(TEMPER COLOR)S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,0,0,P,PCS,125840,0,0,125840,5/8/2026,3/4/2026
1/6/2026,SKU-0257,SHIELD,SHI-00257,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,4490000,140000,P,PCS,217184,2068282,1933466,352000,5/8/2026,28/8/2026
1/6/2026,SKU-0258,SHIELD,SHI-00258,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0,BT,0,0,0,P,PCS,0,0,0,0,3/9/2025,7/2/2022
1/6/2026,SKU-0259,SHIELD,SHI-00259,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550068,BT,0,2740000,80000,P,PCS,308704,563200,515504,356400,5/8/2026,28/8/2026
1/6/2026,SKU-0260,SHIELD,SHI-00260,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550053,BT,0,86000,0,P,PCS,86460,147840,53812,180488,5/8/2026,10/8/2026
1/6/2026,SKU-0261,SHIELD,SHI-00261,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185549877,BT,0,1200000,78000,P,PCS,320760,1188000,1125960,382800,5/8/2026,28/8/2026
1/6/2026,SKU-0262,SHIELD,SHI-00262,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,8040200,135000,P,PCS,555984,1953600,2007984,501600,26/8/2026,28/8/2026
1/6/2026,SKU-0263,SHIELD,SHI-00263,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185549982,BT,0,2624000,160000,P,PCS,513568,1271600,1327568,457600,5/8/2026,28/8/2026
1/6/2026,SKU-0264,SHIELD,SHI-00264,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555102,BT,0,0,0,P,PCS,64680,0,0,64680,5/8/2026,28/4/2026
1/6/2026,SKU-0265,SHIELD,SHI-00265,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555455,BT,0,0,0,P,PCS,9720,0,0,9720,5/8/2026,25/12/2025
1/6/2026,SKU-0266,SHIELD,SHI-00266,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,627000,0,P,PCS,374880,443520,161040,657360,5/8/2026,28/8/2026
1/6/2026,SKU-0267,SHIELD,SHI-00267,(TEMPER COLOR)S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,570000,0,P,PCS,234960,422400,428560,228800,5/8/2026,28/8/2026
1/6/2026,SKU-0268,SHIELD,SHI-00268,(TEMPER COLOR)S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425019,BT,0,285000,0,P,PCS,65340,277200,213840,128700,5/8/2026,24/8/2026
1/6/2026,SKU-0269,SHIELD,SHI-00269,(TEMPER COLOR)S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,0,0,P,PCS,49984,0,0,49984,5/8/2026,2/12/2025
1/6/2026,SKU-0270,SHIELD,SHI-00270,(TEMPER COLOR)S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.254250424,BT,0,90000,0,P,PCS,218592,45936,40971,223557,5/8/2026,27/8/2026
1/6/2026,SKU-0271,SHIELD,SHI-00271,              M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550862,BT,0,99000,0,P,PCS,153120,0,0,153120,5/8/2026,27/8/2026
1/6/2026,SKU-0272,RUBBER SEAL,RUB-00272,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.99945,BT,0,0,0,P,PCS,3080,0,0,3080,5/8/2026,3/2/2022
1/6/2026,SKU-0273,RUBBER SEAL,RUB-00273,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.93041005,BT,0,48000,0,P,PCS,131340,0,0,131340,5/8/2026,1/4/2026
1/6/2026,SKU-0274,RUBBER SEAL,RUB-00274,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.925463836,BT,0,350000,90000,P,PCS,57640,429440,352880,134200,15/8/2026,17/8/2026
1/6/2026,SKU-0275,RUBBER SEAL,RUB-00275,              S,4520DC,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,1/9/2025,14/5/2020
1/6/2026,SKU-0276,RUBBER SEAL,RUB-00276,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.924133084,BT,0,350000,200000,P,PCS,351340,586080,161260,776160,5/8/2026,22/7/2026
1/6/2026,SKU-0277,RUBBER SEAL,RUB-00277,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.929648973,BT,0,0,0,P,PCS,145640,0,0,145640,5/8/2026,29/5/2026
1/6/2026,SKU-0278,RUBBER SEAL,RUB-00278,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.922859744,BT,0,10004000,700000,P,PCS,3285216,3083520,3427776,2940960,28/8/2026,17/8/2026
1/6/2026,SKU-0279,RUBBER SEAL,RUB-00279,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.92835,BT,0,0,50000,P,PCS,156640,-45760,0,110880,3/4/2026,24/6/2026
1/6/2026,SKU-0280,RUBBER SEAL,RUB-00280,              S,4520DF,GS99,4,90,ELA865,ElastoSeal Tech Solutions,1.02255,BT,0,480000,70000,P,PCS,114400,413600,374880,153120,5/8/2026,14/8/2026
1/6/2026,SKU-0281,RUBBER SEAL,RUB-00281,THAI RUBERSEALS,4520DF,GS99,4,90,ELA865,ElastoSeal Tech Solutions,1.022548819,BT,0,0,0,P,PCS,55880,0,0,55880,5/8/2026,14/8/2026
1/6/2026,SKU-0282,RUBBER SEAL,RUB-00282,              S,4520DS,GS99,4,90,ELA865,ElastoSeal Tech Solutions,1.02254989,BT,0,0,0,P,PCS,50380,264000,68420,245960,31/8/2026,16/7/2026
1/6/2026,SKU-0283,RUBBER SEAL,RUB-00283,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0,BT,0,0,0,P,PCS,0,0,0,0,31/8/2026,8/10/2025
1/6/2026,SKU-0284,RUBBER SEAL,RUB-00284,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.920424483,BT,0,380000,0,P,PCS,56980,0,17380,39600,5/8/2026,15/8/2026
1/6/2026,SKU-0285,RUBBER SEAL,RUB-00285,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.919604834,BT,0,264000,350000,P,PCS,242880,0,230340,12540,5/8/2026,1/8/2026
1/6/2026,SKU-0286,RUBBER SEAL,RUB-00286,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.910348532,BT,0,150000,0,P,PCS,49280,0,42900,6380,5/8/2026,14/7/2026
1/6/2026,SKU-0287,RUBBER SEAL,RUB-00287,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.894,BT,0,0,0,P,PCS,38720,0,0,38720,5/8/2026,11/3/2026
1/6/2026,SKU-0288,RUBBER SEAL,RUB-00288,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.93045,BT,0,0,0,P,PCS,21120,0,0,21120,5/8/2026,18/11/2025
1/6/2026,SKU-0289,RUBBER SEAL,RUB-00289,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.919072847,BT,0,380160,0,P,PCS,192614,0,112781,79834,5/8/2026,17/8/2026
1/6/2026,SKU-0290,RUBBER SEAL,RUB-00290,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.916200658,BT,0,3680,0,P,PCS,88282,0,0,88282,5/8/2026,7/7/2026
1/6/2026,SKU-0291,RUBBER SEAL,RUB-00291,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.910350009,BT,0,345840,0,P,PCS,302650,0,157766,144883,5/8/2026,31/8/2026
1/6/2026,SKU-0292,RUBBER SEAL,RUB-00292,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.919706619,BT,0,1457280,150000,P,PCS,664048,1059379,625909,1097518,5/8/2026,31/8/2026
1/6/2026,SKU-0293,RUBBER SEAL,RUB-00293,(KZW)         S,4520DD,GS99,4,90,MIN471,Minebea HQ,3.5985,BT,0,0,0,P,PCS,92576,0,0,92576,5/8/2026,19/11/2024
1/6/2026,SKU-0294,RUBBER SEAL,RUB-00294,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.920100254,BT,0,110160,0,P,PCS,147787,0,36590,111197,5/8/2026,21/5/2026
1/6/2026,SKU-0295,RUBBER SEAL,RUB-00295,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.924615217,BT,0,190260,0,P,PCS,410045,390298,55757,744586,5/8/2026,22/7/2026
1/6/2026,SKU-0296,RUBBER SEAL,RUB-00296,              S,4520DE,GS99,4,90,MIN471,Minebea HQ,0,BT,0,170000,0,P,PCS,0,0,0,0,14/8/2026,8/7/2026
1/6/2026,SKU-0297,RUBBER SEAL,RUB-00297,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.930527736,BT,0,783760,0,P,PCS,122496,364954,107290,380160,31/8/2026,31/8/2026
1/6/2026,SKU-0298,RUBBER SEAL,RUB-00298,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.924487331,BT,0,1214600,0,P,PCS,508200,545226,478676,574750,5/8/2026,17/8/2026
1/6/2026,SKU-0299,RUBBER SEAL,RUB-00299,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.939990232,BT,0,182800,0,P,PCS,4576,79200,0,83776,5/8/2026,23/6/2026
1/6/2026,SKU-0300,RUBBER SEAL,RUB-00300,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.966,BT,0,0,0,P,PCS,108416,0,0,108416,5/8/2026,15/5/2025
1/6/2026,SKU-0301,RUBBER SEAL,RUB-00301,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.923557091,BT,0,518400,20000,P,PCS,164208,354816,344608,174416,5/8/2026,11/8/2026
1/6/2026,SKU-0302,RUBBER SEAL,RUB-00302,(KZW)         M,4520DD,GS99,4,90,MIN471,Minebea HQ,2.402999506,BT,0,0,0,P,PCS,24992,0,7310,17682,5/8/2026,21/1/2026
1/6/2026,SKU-0303,RUBBER SEAL,RUB-00303,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.923703149,BT,0,1924000,0,P,PCS,468380,337920,558140,248160,18/8/2026,11/8/2026
1/6/2026,SKU-0304,RUBBER SEAL,RUB-00304,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.9195,BT,0,0,0,P,PCS,16896,0,0,16896,5/8/2026,1/10/2025
1/6/2026,SKU-0305,RUBBER SEAL,RUB-00305,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.9192,BT,0,80000,0,P,PCS,61160,0,6160,55000,13/8/2026,17/8/2026
1/6/2026,SKU-0306,RUBBER SEAL,RUB-00306,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.934018689,BT,0,0,0,P,PCS,120780,0,0,120780,5/8/2026,18/9/2025
1/6/2026,SKU-0307,RUBBER SEAL,RUB-00307,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.9201,BT,0,398000,0,P,PCS,91960,0,28160,63800,13/8/2026,1/8/2026
1/6/2026,SKU-0308,RUBBER SEAL,RUB-00308,(KZW)         S,4520DS,GS99,4,90,MIN471,Minebea HQ,4.461193557,BT,0,1070919,170000,P,PCS,312347,213354,309443,216258,5/8/2026,27/8/2026
1/6/2026,SKU-0309,RUBBER SEAL,RUB-00309,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0,BT,0,0,0,P,PCS,0,0,0,0,1/9/2025,22/5/2019
1/6/2026,SKU-0310,RUBBER SEAL,RUB-00310,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,2.323098613,BT,0,774000,0,P,PCS,434500,308000,418000,324500,5/8/2026,1/8/2026
1/6/2026,SKU-0311,RUBBER SEAL,RUB-00311,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.932092671,BT,0,60,0,P,PCS,85184,78408,148685,14907,5/8/2026,17/8/2026
1/6/2026,SKU-0312,RUBBER SEAL,RUB-00312,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.9229796,BT,0,69400,150000,P,PCS,274349,0,0,274349,5/8/2026,29/5/2026
1/6/2026,SKU-0313,RUBBER SEAL,RUB-00313,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.95625,BT,0,0,130000,P,PCS,401720,0,0,401720,5/8/2026,24/6/2025
1/6/2026,SKU-0314,RUBBER SEAL,RUB-00314,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.92715008,BT,0,0,0,P,PCS,410740,0,0,410740,5/8/2026,1/10/2025
1/6/2026,SKU-0315,RUBBER SEAL,RUB-00315,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.913650356,BT,0,116000,48000,P,PCS,51480,0,12100,39380,5/8/2026,14/1/2026
1/6/2026,SKU-0316,RUBBER SEAL,RUB-00316,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.922950193,BT,0,0,0,P,PCS,100954,0,16113,84841,5/8/2026,30/12/2025
1/6/2026,SKU-0317,RUBBER SEAL,RUB-00317,(KZW)         S,4520DS,GS99,4,90,MIN471,Minebea HQ,4.232728104,BT,0,0,0,P,PCS,28867,0,0,28867,5/8/2026,10/10/2024
1/6/2026,SKU-0318,RUBBER SEAL,RUB-00318,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.920023584,BT,0,80640,0,P,PCS,9082,44352,0,53434,5/8/2026,11/8/2026
1/6/2026,SKU-0319,RUBBER SEAL,RUB-00319,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.92369509,BT,0,207360,50000,P,PCS,207082,212890,188918,231053,5/8/2026,31/8/2026
1/6/2026,SKU-0320,RUBBER SEAL,RUB-00320,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.91761489,BT,0,320,0,P,PCS,153014,58291,17811,193494,5/8/2026,6/7/2026
1/6/2026,SKU-0321,RUBBER SEAL,RUB-00321,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.926012026,BT,0,385930,0,P,PCS,736586,283008,376046,643548,5/8/2026,22/7/2026
1/6/2026,SKU-0322,RUBBER SEAL,RUB-00322,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.93330027,BT,0,31680,0,P,PCS,22862,-6970,11246,4646,5/8/2026,24/6/2026
1/6/2026,SKU-0323,RUBBER SEAL,RUB-00323,(KZW),4520DS,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,19/2/2025,15/2/2025
1/6/2026,SKU-0324,RUBBER SEAL,RUB-00324,(KZW)         S,4520DS,GS99,4,90,MIN471,Minebea HQ,3.453899888,BT,0,0,45000,P,PCS,94090,0,8554,85536,25/6/2026,29/10/2025
1/6/2026,SKU-0325,RUBBER SEAL,RUB-00325,(KZW)         S,4520DS,GS99,4,90,MIN471,Minebea HQ,3.460940582,BT,0,32468,0,P,PCS,53796,55757,70,109483,5/8/2026,9/6/2026
1/6/2026,SKU-0326,RUBBER SEAL,RUB-00326,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.927781738,BT,0,0,0,P,PCS,159500,0,0,159500,5/8/2026,6/5/2026
1/6/2026,SKU-0327,RUBBER SEAL,RUB-00327,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.914348126,BT,0,48000,20000,P,PCS,106700,19360,70400,55660,5/8/2026,17/8/2026
1/6/2026,SKU-0328,RUBBER SEAL,RUB-00328,              M,4520DC,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,9/9/2025,18/3/2025
1/6/2026,SKU-0329,RUBBER SEAL,RUB-00329,(CHINA)       M,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.926540175,BT,0,144000,0,P,PCS,30360,61600,0,91960,5/8/2026,10/6/2026
1/6/2026,SKU-0330,RUBBER SEAL,RUB-00330,(KZW)         S,4520DS,GS99,4,90,MIN471,Minebea HQ,3.5262,BT,0,505,0,P,PCS,15862,0,0,15862,5/8/2026,27/11/2025
1/6/2026,SKU-0331,RUBBER SEAL,RUB-00331,(CHINA)       S,4520DB,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0.927899783,BT,0,0,20000,P,PCS,316202,0,0,316202,5/8/2026,27/11/2025
