DATE,ITEM,NAME,SPEC,AC_CODE,WC_CODE,LOC,VD_CODE,VD_NAME,UP,CUR,ORDER_BAL,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE,STOCK_AGE,GROUP_AGE
2026-07-01,SKU-0121,BALL,BAL-00121,4520BC,AS99,M1,MIN471,Minebea HQ,202.6172616,BT,360,KPS,400,264,-18,682,2026-08-24,2026-08-10,0,0-3 months
2026-07-01,SKU-0122,BALL,BAL-00122,4520BD,AS99,I2,MIN471,Minebea HQ,216.8265015,BT,1540,KPS,2409,0,773,1637,2026-08-24,2026-08-25,0,0-3 months
2026-07-01,SKU-0123,BALL,BAL-00123,4520BC,AS99,M1,MIN471,Minebea HQ,178.9611044,BT,1800,KPS,1165,0,0,1165,2026-08-24,2026-05-12,3,0-3 months
2026-07-01,SKU-0124,BALL,BAL-00124,4520BD,AS99,G1,MIN471,Minebea HQ,204.3365911,BT,7065,KPS,6984,880,3113,4750,2026-08-24,2026-08-25,0,0-3 months
2026-07-01,SKU-0125,BALL,BAL-00125,4520BC,AS99,N2,MIN471,Minebea HQ,185.2069008,BT,2600,KPS,653,836,0,1489,2026-08-26,2026-08-10,0,0-3 months
2026-07-01,SKU-0126,BALL,BAL-00126,4520BD,AS99,A1,MIN471,Minebea HQ,204.5749768,BT,13520,KPS,2213,10560,4434,8339,2026-08-24,2026-07-21,1,0-3 months
2026-07-01,SKU-0127,BALL,BAL-00127,4520BC,AS99,M2,MIN471,Minebea HQ,184.445103,BT,2500,KPS,628,0,0,628,2026-08-24,2026-08-10,0,0-3 months
2026-07-01,SKU-0128,BALL,BAL-00128,4520BD,AS99,H1,MIN471,Minebea HQ,213.8781291,BT,8610,KPS,5685,3080,4157,4608,2026-08-24,2026-08-25,0,0-3 months
2026-07-01,SKU-0129,BALL,BAL-00129,4520BC,AS99,M2,MIN471,Minebea HQ,216.1702552,BT,200,KPS,804,0,0,804,2026-08-24,2026-06-10,2,0-3 months
2026-07-01,SKU-0130,BALL,BAL-00130,4520BD,AS99,I2,MIN471,Minebea HQ,207.7584555,BT,1350,KPS,1161,1980,1304,1837,2026-08-24,2026-08-19,0,0-3 months
2026-07-01,SKU-0131,BALL,BAL-00131,4520BD,AS99,I2,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2025-11-28,2025-11-28,9,6-12 months
2026-07-01,SKU-0132,BALL,BAL-00141,4520BB,AS99,D1,MIC326,MicroSphere Precision Balls,92.1,BT,420,KPS,1056,286,290,1052,2026-08-24,2026-07-20,1,0-3 months
2026-07-01,SKU-0133,BALL,BAL-00141,4520BB,AS99,D1,MIC326,MicroSphere Precision Balls,92.1,BT,416,KPS,1022,343,445,920,2026-08-29,2026-08-05,0,0-3 months
2026-07-01,SKU-0134,BALL,BAL-00131,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.1,BT,1900,KPS,1307,2024,2294,1037,2026-08-28,2026-08-06,0,0-3 months
2026-07-01,SKU-0135,BALL,BAL-00135,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.1,BT,9802,KPS,2224,10384,9829,2779,2026-08-24,2026-08-27,0,0-3 months
2026-07-01,SKU-0136,BALL,BAL-00136,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.10087719,BT,0,KPS,30,0,30,0,2026-07-06,2026-04-20,4,3-6 months
2026-07-01,SKU-0137,BALL,BAL-00137,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.1,BT,19213,KPS,5107,14080,16940,2246,2026-08-24,2026-08-26,0,0-3 months
2026-07-01,SKU-0138,BALL,BAL-00138,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.10211268,BT,0,KPS,12,0,12,0,2026-07-06,2026-04-20,4,3-6 months
2026-07-01,SKU-0139,BALL,BAL-00139,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.1,BT,12018,KPS,6009,6688,9596,3100,2026-08-24,2026-08-26,0,0-3 months
2026-07-01,SKU-0140,BALL,BAL-00140,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.0979021,BT,0,KPS,25,0,25,0,2026-07-06,2026-04-20,4,3-6 months
2026-07-01,SKU-0141,BALL,BAL-00141,4520BB,AS99,E1,MIC326,MicroSphere Precision Balls,92.1,BT,2800,KPS,1155,2022,1766,1411,2026-08-24,2026-08-10,0,0-3 months
2026-07-01,SKU-0142,BALL,BAL-00142,4520BN,AS99,D1,MIC326,MicroSphere Precision Balls,97.65,BT,8001,KPS,3208,9415,9522,3101,2026-08-24,2026-08-28,0,0-3 months
2026-07-01,SKU-0143,BALL,BAL-00143,4520BN,AS99,D2,MIC326,MicroSphere Precision Balls,97.65,BT,34200,KPS,5281,34936,35952,4264,2026-08-24,2026-08-28,0,0-3 months
2026-07-01,SKU-0144,BALL,BAL-00144,4520BN,AS99,D2,MIC326,MicroSphere Precision Balls,97.65,BT,0,KPS,16,0,0,16,2026-06-08,2026-08-18,0,0-3 months
2026-07-01,SKU-0145,BALL,BAL-00145,4520BN,AS99,C2,MIC326,MicroSphere Precision Balls,97.65,BT,59700,KPS,11846,57288,61979,7154,2026-08-24,2026-08-27,0,0-3 months
2026-07-01,SKU-0146,BALL,BAL-00146,4520BN,AS99,C2,MIC326,MicroSphere Precision Balls,0.0,BT,0,KPS,0,0,0,0,2026-06-08,2026-08-18,0,0-3 months
2026-07-01,SKU-0147,BALL,BAL-00147,4520BN,AS99,C1,MIC326,MicroSphere Precision Balls,97.65,BT,35101,KPS,6105,33264,36282,3087,2026-08-30,2026-08-28,0,0-3 months
2026-07-01,SKU-0148,BALL,BAL-00148,4520BN,AS99,C1,MIC326,MicroSphere Precision Balls,97.65,BT,0,KPS,16,0,0,16,2026-08-20,2026-08-18,0,0-3 months
2026-07-01,SKU-0149,BALL,BAL-00149,4520BN,AS99,C2,MIC326,MicroSphere Precision Balls,97.65,BT,8702,KPS,1878,8976,8202,2651,2026-08-24,2026-08-28,0,0-3 months
2026-07-01,SKU-0150,BALL,BAL-00150,4520BN,AS99,D2,MIC326,MicroSphere Precision Balls,97.65,BT,1400,KPS,1199,1936,1915,1221,2026-08-24,2026-08-28,0,0-3 months
2026-07-01,SKU-0151,BALL,BAL-00151,4520BN,AS99,C1,MIC326,MicroSphere Precision Balls,97.65,BT,2500,KPS,1922,1847,1787,1982,2026-08-24,2026-08-28,0,0-3 months
2026-07-01,SKU-0152,BALL,BAL-00161,4520BB,AS99,I1,MIC326,MicroSphere Precision Balls,96.45,BT,1200,KPS,1274,1976,814,2437,2026-08-05,2026-08-14,0,0-3 months
2026-07-01,SKU-0153,BALL,BAL-00161,4520BB,AS99,J2,MIC326,MicroSphere Precision Balls,96.45,BT,24,KPS,1074,332,168,1238,2026-08-24,2026-08-20,0,0-3 months
2026-07-01,SKU-0154,BALL,BAL-00151,4520BB,AS99,J2,MIC326,MicroSphere Precision Balls,96.45,BT,5109,KPS,866,4310,3518,1658,2026-08-24,2026-08-27,0,0-3 months
2026-07-01,SKU-0155,BALL,BAL-00155,4520BB,AS99,J2,MIC326,MicroSphere Precision Balls,96.45,BT,22106,KPS,2615,15576,14806,3385,2026-08-30,2026-08-27,0,0-3 months
2026-07-01,SKU-0156,BALL,BAL-00156,4520BB,AS99,J2,MIC326,MicroSphere Precision Balls,96.44933289,BT,0,KPS,40,0,22,18,2026-08-30,2026-04-20,4,3-6 months
2026-07-01,SKU-0157,BALL,BAL-00157,4520BB,AS99,I1,MIC326,MicroSphere Precision Balls,96.45,BT,32903,KPS,3436,23899,24049,3287,2026-08-24,2026-08-27,0,0-3 months
2026-07-01,SKU-0158,BALL,BAL-00158,4520BB,AS99,I1,MIC326,MicroSphere Precision Balls,96.4489111,BT,0,KPS,36,0,19,18,2026-08-30,2026-04-20,4,3-6 months
2026-07-01,SKU-0159,BALL,BAL-00159,4520BB,AS99,J1,MIC326,MicroSphere Precision Balls,96.45,BT,17500,KPS,2269,14871,14163,2977,2026-08-24,2026-08-27,0,0-3 months
2026-07-01,SKU-0160,BALL,BAL-00160,4520BB,AS99,J1,MIC326,MicroSphere Precision Balls,96.45066461,BT,0,KPS,40,0,23,18,2026-08-30,2026-04-20,4,3-6 months
2026-07-01,SKU-0161,BALL,BAL-00161,4520BB,AS99,J1,MIC326,MicroSphere Precision Balls,96.45,BT,3500,KPS,1418,3381,3186,1613,2026-08-24,2026-08-25,0,0-3 months
2026-07-01,SKU-0162,BALL,BAL-00162,4520BZ,AS99,4,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2026-03-01,2025-12-19,8,6-12 months
2026-07-01,SKU-0163,BALL,BAL-00163,4520BZ,AS99,4,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2026-03-01,2025-12-19,8,6-12 months
2026-07-01,SKU-0164,BALL,BAL-00164,4520BZ,AS99,4,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2026-03-01,2025-12-19,8,6-12 months
2026-07-01,SKU-0165,RETAINER,RET-00165,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-02-20,2024-11-21,21,12-24 months
2026-07-01,SKU-0166,RETAINER,RET-00166,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-06-13,2025-01-20,19,12-24 months
2026-07-01,SKU-0167,RETAINER,RET-00167,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444000144,BT,220120,PCS,71702,105600,125866,51436,2026-08-05,2026-08-19,0,0-3 months
2026-07-01,SKU-0168,RETAINER,RET-00168,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-02-05,2025-02-04,19,12-24 months
2026-07-01,SKU-0169,RETAINER,RET-00169,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-02-05,2025-01-21,19,12-24 months
2026-07-01,SKU-0170,RETAINER,RET-00170,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.434862239,BT,0,PCS,7043,0,0,7043,2026-08-05,2025-12-29,8,6-12 months
2026-07-01,SKU-0171,RETAINER,RET-00171,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-03-06,2025-02-10,18,12-24 months
2026-07-01,SKU-0172,RETAINER,RET-00172,4520CE,AS99,4,MIN471,Minebea HQ,9.356179309,BT,0,PCS,3428,704000,223696,483732,2026-08-05,2026-08-24,0,0-3 months
2026-07-01,SKU-0173,RETAINER,RET-00173,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,19.45934975,BT,0,PCS,51237,0,0,51237,2026-03-07,2026-04-17,4,3-6 months
2026-07-01,SKU-0174,RETAINER,RET-00174,4520CE,AS99,4,SUM330,Sumitomo Metal Solutions,18.39300005,BT,80000,PCS,117188,0,45877,71311,2026-08-05,2026-04-09,4,3-6 months
2026-07-01,SKU-0175,RETAINER,RET-00175,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,5.882250101,BT,0,PCS,26041,0,0,26041,2026-08-05,2026-05-18,3,0-3 months
2026-07-01,SKU-0176,RETAINER,RET-00176,4520CE,AS99,4,SUM330,Sumitomo Metal Solutions,9.348752615,BT,0,PCS,151430,0,0,151430,2026-08-05,2026-06-08,2,0-3 months
2026-07-01,SKU-0177,RETAINER,RET-00177,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-06-23,2026-05-20,3,0-3 months
2026-07-01,SKU-0178,RETAINER,RET-00178,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2026-03-07,2024-10-25,22,12-24 months
2026-07-01,SKU-0179,RETAINER,RET-00179,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,5.8953076,BT,0,PCS,730,0,0,730,2026-08-05,2026-06-15,2,0-3 months
2026-07-01,SKU-0180,RETAINER,RET-00180,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.443999952,BT,450000,PCS,266020,378400,285380,359040,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0181,RETAINER,RET-00181,4520CE,AS99,4,MIN471,Minebea HQ,32.64626562,BT,0,PCS,3744,4400,3153,4990,2026-08-05,2026-07-15,1,0-3 months
2026-07-01,SKU-0182,RETAINER,RET-00182,4520CE,AS99,4,PAC755,Pacific Polymer & Shield,0.444,BT,1300000,PCS,248336,1056000,1170752,133584,2026-08-10,2026-08-25,0,0-3 months
2026-07-01,SKU-0183,RETAINER,RET-00183,4520CE,AS99,4,MIN471,Minebea HQ,4.766399992,BT,0,PCS,189761,0,0,189761,2026-08-05,2024-04-02,29,24+ months
2026-07-01,SKU-0184,RETAINER,RET-00184,4520CE,AS99,4,MIN471,Minebea HQ,1.337144927,BT,2420000,PCS,464273,792000,433132,823141,2026-08-24,2026-08-24,0,0-3 months
2026-07-01,SKU-0185,RETAINER,RET-00185,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.443999376,BT,410000,PCS,122338,202400,131648,193090,2026-08-30,2026-08-25,0,0-3 months
2026-07-01,SKU-0186,RETAINER,RET-00186,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444000047,BT,3817440,PCS,789466,3240653,2010624,2019494,2026-08-17,2026-08-27,0,0-3 months
2026-07-01,SKU-0187,RETAINER,RET-00187,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444,BT,300000,PCS,585288,1496000,590832,1490456,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0188,RETAINER,RET-00188,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.418029783,BT,259200,PCS,135052,71280,96085,110246,2026-08-05,2026-08-17,0,0-3 months
2026-07-01,SKU-0189,RETAINER,RET-00189,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.419724474,BT,1911600,PCS,1850288,2494800,1959584,2385504,2026-08-30,2026-08-24,0,0-3 months
2026-07-01,SKU-0190,RETAINER,RET-00190,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.421243537,BT,405000,PCS,430389,484704,336014,579079,2026-08-30,2026-08-24,0,0-3 months
2026-07-01,SKU-0191,RETAINER,RET-00191,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.420678708,BT,1215000,PCS,1071576,2309472,1145232,2235816,2026-08-05,2026-08-31,0,0-3 months
2026-07-01,SKU-0192,RETAINER,RET-00192,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.408149979,BT,0,PCS,37476,0,0,37476,2026-08-05,2026-05-18,3,0-3 months
2026-07-01,SKU-0193,RETAINER,RET-00193,4520CE,AS99,4,MIN471,Minebea HQ,4.130727273,BT,0,PCS,871,0,0,871,2026-08-05,2026-03-09,5,3-6 months
2026-07-01,SKU-0194,RETAINER,RET-00194,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444,BT,48000,PCS,281917,0,71474,210443,2026-08-05,2026-06-15,2,0-3 months
2026-07-01,SKU-0195,RETAINER,RET-00195,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.419467877,BT,1215000,PCS,506088,1995840,1318680,1183248,2026-08-05,2026-08-31,0,0-3 months
2026-07-01,SKU-0196,RETAINER,RET-00196,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444000268,BT,45000,PCS,94829,88000,102203,80626,2026-08-05,2026-08-19,0,0-3 months
2026-07-01,SKU-0197,RETAINER,RET-00197,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444000023,BT,40000,PCS,118849,105600,112144,112306,2026-08-05,2026-08-18,0,0-3 months
2026-07-01,SKU-0198,RETAINER,RET-00198,4520CE,AS99,4,PAC755,Pacific Polymer & Shield,0.900015545,BT,0,PCS,134992,70400,120560,84832,2026-08-05,2026-07-30,1,0-3 months
2026-07-01,SKU-0199,RETAINER,RET-00199,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-07-03,2025-03-05,18,12-24 months
2026-07-01,SKU-0200,RETAINER,RET-00200,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444,BT,1200000,PCS,363264,836000,1080992,118272,2026-08-22,2026-08-25,0,0-3 months
2026-07-01,SKU-0201,RETAINER,RET-00201,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.443999965,BT,700000,PCS,410670,748000,339706,818963,2026-08-11,2026-08-05,0,0-3 months
2026-07-01,SKU-0202,RETAINER,RET-00202,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.444,BT,0,PCS,169506,35200,0,204706,2026-08-05,2026-07-10,1,0-3 months
2026-07-01,SKU-0203,RETAINER,RET-00203,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,5.7387484,BT,1524880,PCS,174493,0,167966,6528,2026-08-05,2026-01-26,7,6-12 months
2026-07-01,SKU-0204,RETAINER,RET-00204,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.385500013,BT,17194500,SET,1386220,15342800,15468200,1260820,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0205,RETAINER,RET-00205,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.3855,BT,3697500,SET,207680,2877160,2806584,278256,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0206,RETAINER,RET-00206,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333899948,BT,2062500,SET,393140,1520200,1628880,284460,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0207,RETAINER,RET-00207,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.3339,BT,1670000,SET,270160,1036640,1136960,169840,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0208,RETAINER,RET-00208,4520CA,AS99,4S,KOY613,Koyo Precision Stamping Works,0.33390013,BT,372000,SET,194700,607200,364100,437800,2026-08-05,2026-08-19,0,0-3 months
2026-07-01,SKU-0209,RETAINER,RET-00209,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333899889,BT,1957500,SET,174900,1016400,997700,193600,2026-08-05,2026-08-19,0,0-3 months
2026-07-01,SKU-0210,RETAINER,RET-00210,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333899318,BT,667500,SET,148500,105600,141900,112200,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0211,RETAINER,RET-00211,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333900057,BT,9282000,SET,666600,4409680,4529360,546920,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0212,RETAINER,RET-00212,4520CA,AS99,4S,KOY613,Koyo Precision Stamping Works,0.3339,BT,3459000,SET,539880,3210240,3325080,425040,2026-08-28,2026-08-27,0,0-3 months
2026-07-01,SKU-0213,RETAINER,RET-00213,4520CA,AS99,4S,KOY613,Koyo Precision Stamping Works,0.3339,BT,896000,SET,290400,865920,810480,345840,2026-08-30,2026-08-27,0,0-3 months
2026-07-01,SKU-0214,RETAINER,RET-00214,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.3855,BT,0,SET,2904,0,0,2904,2026-08-05,2023-09-13,36,24+ months
2026-07-01,SKU-0215,RETAINER,RET-00215,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.80325,BT,2535000,SET,307120,1732720,1853632,186208,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0216,RETAINER,RET-00216,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.3339,BT,2452500,SET,231000,1863400,1876600,217800,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0217,RETAINER,RET-00217,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333900904,BT,270000,SET,78100,88000,145750,20350,2026-08-05,2026-07-03,2,0-3 months
2026-07-01,SKU-0218,RETAINER,RET-00218,4520CA,AS99,4,KOY613,Koyo Precision Stamping Works,0.333900112,BT,351000,SET,239448,63360,231352,71456,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0219,RETAINER,RET-00219,4520CC,AS99,4,PAC755,Pacific Polymer & Shield,0.0,BT,0,PCS,0,0,0,0,2025-03-06,2024-07-03,26,24+ months
2026-07-01,SKU-0220,RETAINER,RET-00220,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-02-19,2025-01-31,19,12-24 months
2026-07-01,SKU-0221,RETAINER,RET-00221,4520CE,AS99,4,MIN471,Minebea HQ,32.84268229,BT,0,PCS,253,0,0,253,2026-08-05,2025-10-08,10,6-12 months
2026-07-01,SKU-0222,RETAINER,RET-00222,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-07-02,2026-08-28,0,0-3 months
2026-07-01,SKU-0223,RETAINER,RET-00223,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-04-08,2026-04-03,5,3-6 months
2026-07-01,SKU-0224,RETAINER,RET-00224,4520CE,AS99,4,MIN471,Minebea HQ,26.44470351,BT,0,PCS,1202,0,0,1202,2026-08-05,2025-05-28,15,12-24 months
2026-07-01,SKU-0225,RETAINER,RET-00225,4520CD,AS99,4,PRI894,Prime Ring & Retainer Industries,0.0,BT,0,PCS,0,0,0,0,2025-05-05,2025-03-17,17,12-24 months
2026-07-01,SKU-0226,RETAINER,RET-00226,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-06-23,2026-06-15,2,0-3 months
2026-07-01,SKU-0227,RETAINER,RET-00227,4520CE,Unknown,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-09-08,2025-08-06,13,12-24 months
2026-07-01,SKU-0228,RETAINER,RET-00228,4520CE,AS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-10-15,2025-10-08,10,6-12 months
2026-07-01,SKU-0229,SHIELD,SHI-00229,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.25425,BT,4263000,PCS,628320,3194400,3277560,545160,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0230,SHIELD,SHI-00230,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.0,BT,0,PCS,0,0,0,0,2025-09-03,2021-11-04,58,24+ months
2026-07-01,SKU-0231,SHIELD,SHI-00231,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,2163000,PCS,338624,1161600,1074304,425920,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0232,SHIELD,SHI-00232,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185549963,BT,12300000,PCS,990000,9886800,9939600,937200,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0233,SHIELD,SHI-00233,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,10473000,PCS,1261920,7859280,8424240,696960,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0234,SHIELD,SHI-00234,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,5145000,PCS,1098240,3574560,4216080,456720,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0235,SHIELD,SHI-00235,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,1701000,PCS,261360,712800,768240,205920,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0236,SHIELD,SHI-00236,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.0,BT,0,PCS,0,0,0,0,2025-09-03,2021-10-24,59,24+ months
2026-07-01,SKU-0237,SHIELD,SHI-00237,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,3088000,PCS,274560,2263360,1950080,587840,2026-08-05,2026-08-23,0,0-3 months
2026-07-01,SKU-0238,SHIELD,SHI-00238,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185551147,BT,0,PCS,108240,0,48840,59400,2026-08-05,2026-04-23,4,3-6 months
2026-07-01,SKU-0239,SHIELD,SHI-00239,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185550039,BT,120000,PCS,110880,0,32868,78012,2026-08-05,2026-06-26,2,0-3 months
2026-07-01,SKU-0240,SHIELD,SHI-00240,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,600000,PCS,538560,553520,730400,361680,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0241,SHIELD,SHI-00241,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.25424946,BT,0,PCS,48840,92400,86196,55044,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0242,SHIELD,SHI-00242,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.0,BT,0,PCS,0,0,0,0,2025-09-03,2022-03-20,54,24+ months
2026-07-01,SKU-0243,SHIELD,SHI-00243,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185550152,BT,0,PCS,56672,295680,187792,164560,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0244,SHIELD,SHI-00244,4520DA,GS99,4S,KOY613,Koyo Precision Stamping Works,0.121338432,BT,2280000,PCS,1161600,2604800,2393600,1372800,2026-08-23,2026-08-17,0,0-3 months
2026-07-01,SKU-0245,SHIELD,SHI-00245,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.25425,BT,606000,PCS,237072,230648,336776,130944,2026-08-05,2026-08-27,0,0-3 months
2026-07-01,SKU-0246,SHIELD,SHI-00246,4520DA,GS99,4S,KOY613,Koyo Precision Stamping Works,0.1215,BT,6656000,PCS,1534720,3308800,4533760,309760,2026-08-30,2026-08-24,0,0-3 months
2026-07-01,SKU-0247,SHIELD,SHI-00247,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.254250098,BT,585000,PCS,336600,0,0,336600,2026-08-05,2026-08-25,0,0-3 months
2026-07-01,SKU-0248,SHIELD,SHI-00248,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.25425,BT,160000,PCS,81840,281600,227040,136400,2026-08-05,2026-07-06,1,0-3 months
2026-07-01,SKU-0249,SHIELD,SHI-00249,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,4267000,PCS,757680,2890800,3185600,462880,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0250,SHIELD,SHI-00250,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,13475000,PCS,1403600,7757200,8171680,989120,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0251,SHIELD,SHI-00251,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.18555,BT,2496000,PCS,475200,2112000,2126080,461120,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0252,SHIELD,SHI-00252,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185550185,BT,375000,PCS,328680,0,186120,142560,2026-08-05,2026-08-28,0,0-3 months
2026-07-01,SKU-0253,SHIELD,SHI-00253,4520DA,GS99,4,KOY613,Koyo Precision Stamping Works,0.185550619,BT,0,PCS,51480,36960,52668,35772,2026-08-05,2026-07-06,1,0-3 months
2026-07-01,SKU-0254,SHIELD,SHI-00254,4520DA,GS99,4S,KOY613,Koyo Precision Stamping Works,0.25425,BT,294000,PCS,665280,306240,489280,482240,2026-08-05,2026-08-25,0,0-3 months
2026-07-01,SKU-0255,SHIELD,SHI-00255,4520DA,GS99,4S,KOY613,Koyo Precision Stamping Works,0.254249893,BT,1078000,PCS,551936,726880,702240,576576,2026-08-05,2026-08-19,0,0-3 months
