YEAR4,MONTH2,PART_NO,PROCESS,OK_QTY,NG_QTY,TYPE,PROCNAME,SERI,SIZE,AC_PROCESS
2026,4,2SF-608XZZ-NTP93(DCM),1028S,35381,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,2,2SF-608XZZ-NTP93(S),1028S,28599,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,3,2SF-608XZZ-NTP93(S),1028S,10163,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,4,2SF-608XZZ-NTP93(TA),1028S,87112,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,5,2SF-608XZZ-NTP93(TA),1028S,20698,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,4,2SF-608XZZ-NTP93(TB),1028S,79703,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,5,2SF-608XZZ-NTP93(TB),1028S,36233,0,2,BARREL BEFORE RACE GRD.,2-608,SMALL,760
2026,4,2SF-626XZZ-NTP93,1028S,18940,0,2,BARREL BEFORE RACE GRD.,2-626,SMALL,760
2026,4,2SF-629X2N1ZZ-NTP93,1028S,11390,0,2,BARREL BEFORE RACE GRD.,2-629,MIDDLE,760
2026,2,2SFR-1560X2ZZTP93(S),1028S,75447,0,2,BARREL BEFORE RACE GRD.,2R-1560,SMALL,760
2026,1,1HC-629X2ZZ(EPS),112A,86783,0,1,A/F S/F SALE PART,1-629,MIDDLE,Unknown
2026,5,1HC-6805ZZ,112A,6662,0,1,A/F S/F SALE PART,Á.¤.-05,MIDDLE,Unknown
2026,6,1HC-6805ZZ,112A,9883,0,1,A/F S/F SALE PART,Á.¤.-05,MIDDLE,Unknown
2026,3,1SFR-1350X3ZZSD273ATTP93,112A,1000,0,1,A/F S/F SALE PART,1R-1350,SMALL,Unknown
2026,5,2HC-6805ZZ,112A,4341,0,2,A/F S/F SALE PART,¡.¾.-05,MIDDLE,Unknown
2026,6,2HC-6805ZZ,112A,10659,0,2,A/F S/F SALE PART,¡.¾.-05,MIDDLE,Unknown
2026,2,2SF-608XZZAT-NTP93(TA),112A,4000,0,2,A/F S/F SALE PART,2-608,SMALL,Unknown
2026,5,1HC-609ZZS3,112D,2786,0,1,RE S/F FINISH FROM DIA NG,1-609,MIDDLE,Unknown
2026,7,1HC-609ZZS3,112D,3898,0,1,RE S/F FINISH FROM DIA NG,1-609,MIDDLE,Unknown
2026,5,1HC-629X2ZZ,112D,799,0,1,RE S/F FINISH FROM DIA NG,1-629,MIDDLE,Unknown
2026,7,1HC-629X2ZZ,112D,4110,0,1,RE S/F FINISH FROM DIA NG,1-629,MIDDLE,Unknown
2026,5,1HCR-2210X3HH(SPC),112D,4574,0,1,RE S/F FINISH FROM DIA NG,1R-2210,SMALL,Unknown
2026,6,1HCR-2210X3HH(SPC),112D,1585,0,1,RE S/F FINISH FROM DIA NG,1R-2210,SMALL,Unknown
2026,7,1HCR-2210X3HH(SPC),112D,14977,0,1,RE S/F FINISH FROM DIA NG,1R-2210,SMALL,Unknown
2026,6,1HCR-2210X3HHMT,112D,2890,0,1,RE S/F FINISH FROM DIA NG,1R-2210,SMALL,Unknown
2026,5,1SF-608X7TP93(NOS)SPC,112D,24302,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,6,1SF-608X7TP93(NOS)SPC,112D,16441,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,7,1SF-608X7TP93(NOS)SPC,112D,14669,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,5,1SF-608X7ZZSD87S2TP93,112D,8837,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,6,1SF-608X7ZZSD87S2TP93,112D,16705,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,7,1SF-608X7ZZSD87S2TP93,112D,14973,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,6,1SF-608ZZH04ATS2TP93,112D,2846,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,7,1SF-608ZZH04ATS2TP93,112D,10862,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,5,1SF-608ZZSD25S2TP93,112D,10343,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,6,1SF-608ZZSD25S2TP93,112D,16141,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,7,1SF-608ZZSD25S2TP93,112D,5267,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,5,1SF-608ZZS2TP93,112D,78671,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,6,1SF-608ZZS2TP93,112D,115648,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,7,1SF-608ZZS2TP93,112D,168315,0,1,RE S/F FINISH FROM DIA NG,1-608,SMALL,Unknown
2026,5,1SF-626ZZTP93,112D,8083,0,1,RE S/F FINISH FROM DIA NG,1-626,SMALL,Unknown
2026,6,1SF-626ZZTP93,112D,15208,0,1,RE S/F FINISH FROM DIA NG,1-626,SMALL,Unknown
2026,7,1SF-626ZZTP93,112D,8080,0,1,RE S/F FINISH FROM DIA NG,1-626,SMALL,Unknown
2026,5,1SF-629X2ZZCFRTP93(OC),112D,2669,0,1,RE S/F FINISH FROM DIA NG,1-629,MIDDLE,Unknown
2026,6,1SF-629X2ZZCFRTP93(OC),112D,8938,0,1,RE S/F FINISH FROM DIA NG,1-629,MIDDLE,Unknown
2026,7,1SF-629X2ZZCFRTP93(OC),112D,14418,0,1,RE S/F FINISH FROM DIA NG,1-629,MIDDLE,Unknown
2026,5,1SFL-1680XHHS2TP93,112D,2327,0,1,RE S/F FINISH FROM DIA NG,1L-1680,SMALL,Unknown
2026,6,1SFL-1680XHHS2TP93,112D,12256,0,1,RE S/F FINISH FROM DIA NG,1L-1680,SMALL,Unknown
2026,7,1SFL-1680XHHS2TP93,112D,4389,0,1,RE S/F FINISH FROM DIA NG,1L-1680,SMALL,Unknown
2026,5,1SFR-1560X2HHMTTP93(HSG),112D,15645,0,1,RE S/F FINISH FROM DIA NG,1R-1560,SMALL,Unknown
2026,6,1SFR-1560X2HHMTTP93(HSG),112D,26459,0,1,RE S/F FINISH FROM DIA NG,1R-1560,SMALL,Unknown
2026,7,1SFR-1560X2HHMTTP93(HSG),112D,47380,0,1,RE S/F FINISH FROM DIA NG,1R-1560,SMALL,Unknown
2026,5,1SFR-1560X2ZZMTSTP93,112D,6296,0,1,RE S/F FINISH FROM DIA NG,1R-1560,SMALL,Unknown
2026,6,1SFR-1560X2ZZMTSTP93,112D,6164,0,1,RE S/F FINISH FROM DIA NG,1R-1560,SMALL,Unknown
2026,5,1SFR-1980HHSTP93,112D,12959,0,1,RE S/F FINISH FROM DIA NG,1R-1980,SMALL,Unknown
2026,6,1SFR-1980HHSTP93,112D,19149,0,1,RE S/F FINISH FROM DIA NG,1R-1980,SMALL,Unknown
2026,7,1SFR-1980HHSTP93,112D,13920,0,1,RE S/F FINISH FROM DIA NG,1R-1980,SMALL,Unknown
2026,2,1-608SD25H04ATS2TP93(BIG),112M,15088,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1-608SD25H04ATS2TP93(BIG),112M,10222,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1-608SD25H04ATS2TP93(BIG),112M,7603,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1-608SD25H04ATS2TP93(BIG),112M,8275,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1-608SD25H04ATS2TP93(BIG),112M,8597,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1-608SD25H04ATTP93-BIGSPC,112M,2241,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1-608SD25H04ATTP93-BIGSPC,112M,12834,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1AS-1A06E01TP93,112M,2901,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1AS-1A06E01TP93,112M,3548,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1AS-1A06E01TP93,112M,4305,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1AS-1A06E01TP93,112M,3499,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1AS-1A19ATE01,112M,18637,0,1,SUPER FINISH,1R-1980,SMALL,1120
2026,5,1AS-1A19E01,112M,5398,0,1,SUPER FINISH,1R-1980,SMALL,1120
2026,6,1AS-1A32E01,112M,6069,0,1,SUPER FINISH,1-1A32,SMALL,1120
2026,1,1AS-1380ATS2TP93,112M,106848,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1AS-1380ATS2TP93,112M,210363,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1AS-1380ATS2TP93,112M,22327,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1AS-1380ATS2TP93,112M,4049,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1AS-1380S2TP93(NRC),112M,59484,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1AS-1380S2TP93(NRC),112M,54212,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1AS-1380S2TP93(NRC),112M,47564,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1AS-1380S2TP93(NRC),112M,46962,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1AS-1380S2TP93(NRC),112M,51917,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1AS-1380S2TP93(SPC),112M,636354,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1AS-1380S2TP93(SPC),112M,823070,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1AS-1380S2TP97(NRC),112M,1182,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1AS-1854E01,112M,15881,0,1,SUPER FINISH,1AS-1854,SMALL,1120
2026,5,1AS-1854E01,112M,1643,0,1,SUPER FINISH,1AS-1854,SMALL,1120
2026,1,1AS-1919E01TP93,112M,14553,0,1,SUPER FINISH,Á.¤.-19,SMALL,1120
2026,2,1AS-1919E01TP93,112M,14633,0,1,SUPER FINISH,Á.¤.-19,SMALL,1120
2026,4,1AS-1919E01TP93,112M,12946,0,1,SUPER FINISH,Á.¤.-19,SMALL,1120
2026,6,1AS-1919E01TP93,112M,28606,0,1,SUPER FINISH,Á.¤.-19,SMALL,1120
2026,2,1AS-1922E01,112M,2998,0,1,SUPER FINISH,1-626,SMALL,1120
2026,6,1AS-1922E01,112M,14529,0,1,SUPER FINISH,1-626,SMALL,1120
2026,7,1AS-1922E01,112M,8685,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1AS-1932E01,112M,9474,0,1,SUPER FINISH,1-609,MIDDLE,1120
2026,5,1AS-1932E01,112M,24358,0,1,SUPER FINISH,1-609,MIDDLE,1120
2026,1,1HC-609ZZS3(M0.6),112M,37517,0,1,SUPER FINISH,1-609,MIDDLE,1120
2026,5,1HC-609ZZS3(M0.6),112M,247509,0,1,SUPER FINISH,1-609,MIDDLE,1120
2026,1,1HC-629X2ZZ,112M,2864,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,1,1HC-629X2ZZ(EPS),112M,10019,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,3,1HC-629X2ZZ(S.P.C),112M,2878,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,6,1HC-629X2ZZ(S.P.C),112M,3082,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,2,1HC-629X2ZZAT(CERAMIC),112M,353,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,3,1HC-629X2ZZAT(CERAMIC),112M,1620,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,5,1HC-629X2ZZAT(CERAMIC),112M,4569,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,6,1HC-629X2ZZAT(CERAMIC),112M,308,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,1,1HC-629X2ZZSD61S2,112M,3575,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,3,1HC-629X2ZZSD61S2,112M,7160,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,5,1HC-629X2ZZSD61S2,112M,3715,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,6,1HC-629X2ZZSD61S2,112M,11337,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,7,1HC-629X2ZZSD61S2,112M,3077,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,5,1HC-6805ZZ,112M,131,0,1,SUPER FINISH,Á.¤.-05,MIDDLE,1120
2026,6,1HC-6805ZZ,112M,117,0,1,SUPER FINISH,Á.¤.-05,MIDDLE,1120
2026,6,1HCL-2112HH,112M,3848,0,1,SUPER FINISH,1L-2112,SMALL,1120
2026,6,1HCL-2112HHMT,112M,486640,0,1,SUPER FINISH,1L-2112,SMALL,1120
2026,7,1HCL-2112HHMT,112M,537901,0,1,SUPER FINISH,1L-2112,SMALL,1120
2026,2,1HCR-2210X3HH(SPC),112M,24469,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,3,1HCR-2210X3HH(SPC),112M,14552,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,4,1HCR-2210X3HH(SPC),112M,8629,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,5,1HCR-2210X3HH(SPC),112M,6614,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,6,1HCR-2210X3HH(SPC),112M,14429,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,2,1HCR-2210X3HHMT,112M,11095,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,3,1HCR-2210X3HHMT,112M,3783,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,4,1HCR-2210X3HHMT,112M,10326,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,5,1HCR-2210X3HHMT,112M,12565,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,6,1HCR-2210X3HHMT,112M,5250,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,7,1HCR-2210X3HHMT,112M,13373,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,3,1HCR-2210X3HHMT(SGC),112M,868,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,6,1HCR-2210X3HHMT(SGC),112M,2302,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,7,1HCR-2210X3HHMT(SGC),112M,6895,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,1,1HCRNR-2210X3HHMT(SGC),112M,1157,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,4,1HCRNR-2210X3HHMT(SGC),112M,1528,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,7,1HCRNR-2210X3HHMT(SGC),112M,1820,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,1,1HCRNR-2210X9HHMT,112M,3681,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,4,1HCRNR-2210X9HHMT,112M,1856,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,5,1HCRNR-2210X9HHMT,112M,470,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,7,1HCRNR-2210X9HHMT,112M,8195,0,1,SUPER FINISH,1R-2210,SMALL,1120
2026,3,1R-1350X3SD273ATTP93(SA),112M,2705,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,5,1R-1350X3SD273ATTP93(SA),112M,3145,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,6,1R-1350X3SD273ATTP93(SA),112M,4039,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,7,1R-1350X3SD273ATTP93(SA),112M,2694,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,7,1R-1350X3SD273MTTP93(SPC),112M,1785,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,1,1R-1350X3ZZSD273CVAT(SA),112M,8452,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,2,1R-1350X3ZZSD273CVAT(SA),112M,890,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,3,1R-1350X3ZZSD273CVAT(SA),112M,792,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,4,1R-1350X3ZZSD273CVAT(SA),112M,3811,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,6,1R-1350X3ZZSD273CVAT(SA),112M,5375,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,7,1R-1350X3ZZSD273CVAT(SA),112M,4203,0,1,SUPER FINISH,1R-1350,SMALL,1120
2026,7,1R-1560X2HHMTTP93(HSG)(N),112M,5838,0,1,SUPER FINISH,1R-1560,SMALL,1120
2026,1,1R-1650X9HHSD273ATS2TP93,112M,9333,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,2,1R-1650X9HHSD273ATS2TP93,112M,4525,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,3,1R-1650X9HHSD273ATS2TP93,112M,882,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,6,1R-1650X9HHSD273ATS2TP93,112M,3326,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,7,1R-1650X9HHSD273ATS2TP93,112M,5605,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,1,1R-1650X9HHSD273MTS2TP93,112M,4382,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,3,1R-1650X9HHSD273MTS2TP93,112M,2199,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,6,1R-1650X9HHSD273MTS2TP93,112M,2353,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,1,1R-1650X9HHSD481MTS2TP93,112M,2916,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,2,1R-1650X9HHSD481MTS2TP93,112M,4295,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,3,1R-1650X9HHSD481MTS2TP93,112M,5090,0,1,SUPER FINISH,1R-1650,SMALL,1120
2026,2,1RI-1438X3HHMTS2TP93(SPC),112M,6217,0,1,SUPER FINISH,1RI-1438,SMALL,1120
2026,2,1RI-1438X3HHSD742MTS2TP93,112M,1307,0,1,SUPER FINISH,1RI-1438,SMALL,1120
2026,2,1SF-608X6ZZNRTP93,112M,2650,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608X6ZZNRTP93,112M,2897,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1SF-608X6ZZNRTP93,112M,1441,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608X6ZZNRTP93,112M,339,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608X7OCRTP93,112M,403,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608X7OCRTP93,112M,4411,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608X7OCRTP93,112M,4954,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608X7ZZSD87S2TP93,112M,62003,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608X7ZZSD87S2TP93,112M,35131,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608X9ZZSD105ATS2TP93,112M,1356,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608X9ZZSD105ATS2TP93,112M,6062,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608X9ZZSD105ATS2TP93,112M,846,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608X9ZZSD105ATS2TP93,112M,2016,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZATS2TP93,112M,19269,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZATS2TP93,112M,49146,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZATS2TP93,112M,45935,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZATS2TP93,112M,19530,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZATS2TP93,112M,56826,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZATS2TP93(MH25),112M,2884,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZATS2TP93(MH25),112M,1819,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZATS2TP93(MH25),112M,1415,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZATS2TP93(MH25),112M,2255,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZATS2TP93(MH25),112M,1881,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZH04ATS2TP93,112M,17874,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZH04ATS2TP93,112M,38325,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZH04ATS2TP93,112M,23197,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZH04ATS2TP93,112M,5136,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZH04ATS2TP93,112M,6715,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZH04ATS2TP97,112M,1499,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZNRSD03S2TP93,112M,7633,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZNRSD03S2TP93,112M,8949,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZNRSD03S2TP93(MC),112M,1843,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZNRSD06ATS2TP93,112M,21263,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZNRSD06ATS2TP93,112M,28295,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZNRSD06ATS2TP93,112M,8541,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1SF-608ZZNRSD06ATS2TP93,112M,12373,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZNRSD06S2TP93,112M,2705,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZNRSD06S2TP93,112M,965,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1SF-608ZZNRSD06S2TP93,112M,1148,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZNRSD06S2TP93,112M,6248,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZSD25H04ATS2TP93K,112M,37544,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZSD25S2TP93,112M,14869,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZSD25S2TP93,112M,46428,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZSD25S2TP93,112M,9481,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZSD25S2TP93,112M,17508,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZSD25S2TP93(SPC),112M,1611,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZSD25S2TP93(SPC),112M,6915,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZSD25S2TP93(SPC),112M,1314,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZSD25S2TP93(SPC),112M,12815,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1SF-608ZZSD25S2TP93(SPC),112M,25943,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZSD25S2TP93(SPC),112M,33386,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZS2TP93,112M,138357,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZS2TP93,112M,146901,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZS2TP93,112M,105056,0,1,SUPER FINISH,1-608,SMALL,1120
2026,5,1SF-608ZZS2TP93,112M,142059,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZS2TP93(SPC),112M,74652,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZS2TP93(SPC),112M,131590,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZS2TP93(SPC),112M,193563,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-608ZZS2TP93(SPC)(W),112M,3934,0,1,SUPER FINISH,1-608,SMALL,1120
2026,2,1SF-608ZZS2TP93(SPC)(W),112M,2261,0,1,SUPER FINISH,1-608,SMALL,1120
2026,3,1SF-608ZZS2TP93(SPC)(W),112M,2580,0,1,SUPER FINISH,1-608,SMALL,1120
2026,4,1SF-608ZZS2TP93(SPC)(W),112M,7438,0,1,SUPER FINISH,1-608,SMALL,1120
2026,6,1SF-608ZZS2TP93(SPC)(W),112M,4389,0,1,SUPER FINISH,1-608,SMALL,1120
2026,7,1SF-608ZZS2TP93(SPC)(W),112M,1631,0,1,SUPER FINISH,1-608,SMALL,1120
2026,1,1SF-626ZZATTP93,112M,7379,0,1,SUPER FINISH,1-626,SMALL,1120
2026,2,1SF-626ZZATTP93,112M,2220,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1SF-626ZZATTP93,112M,19663,0,1,SUPER FINISH,1-626,SMALL,1120
2026,4,1SF-626ZZATTP93,112M,7284,0,1,SUPER FINISH,1-626,SMALL,1120
2026,5,1SF-626ZZATTP93,112M,8141,0,1,SUPER FINISH,1-626,SMALL,1120
2026,6,1SF-626ZZATTP93,112M,1181,0,1,SUPER FINISH,1-626,SMALL,1120
2026,7,1SF-626ZZATTP93,112M,14474,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1SF-626ZZH04TP93,112M,5362,0,1,SUPER FINISH,1-626,SMALL,1120
2026,4,1SF-626ZZH04TP93,112M,1489,0,1,SUPER FINISH,1-626,SMALL,1120
2026,7,1SF-626ZZH04TP93,112M,5910,0,1,SUPER FINISH,1-626,SMALL,1120
2026,4,1SF-626ZZNRTP93,112M,3431,0,1,SUPER FINISH,1-626,SMALL,1120
2026,1,1SF-626ZZSD25TP93,112M,2484,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1SF-626ZZSD25TP93,112M,19327,0,1,SUPER FINISH,1-626,SMALL,1120
2026,4,1SF-626ZZSD25TP93,112M,3941,0,1,SUPER FINISH,1-626,SMALL,1120
2026,5,1SF-626ZZSD25TP93,112M,9177,0,1,SUPER FINISH,1-626,SMALL,1120
2026,6,1SF-626ZZSD25TP93,112M,7193,0,1,SUPER FINISH,1-626,SMALL,1120
2026,2,1SF-626ZZTP93,112M,13547,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1SF-626ZZTP93,112M,31962,0,1,SUPER FINISH,1-626,SMALL,1120
2026,6,1SF-626ZZTP93,112M,18740,0,1,SUPER FINISH,1-626,SMALL,1120
2026,7,1SF-626ZZTP93,112M,26008,0,1,SUPER FINISH,1-626,SMALL,1120
2026,1,1SF-626ZZTP93(SPC),112M,30095,0,1,SUPER FINISH,1-626,SMALL,1120
2026,3,1SF-626ZZTP93(SPC),112M,29021,0,1,SUPER FINISH,1-626,SMALL,1120
2026,4,1SF-626ZZTP93(SPC),112M,20099,0,1,SUPER FINISH,1-626,SMALL,1120
2026,6,1SF-626ZZTP93(SPC),112M,18525,0,1,SUPER FINISH,1-626,SMALL,1120
2026,7,1SF-629X2ZZCFRTP93,112M,964,0,1,SUPER FINISH,1-629,MIDDLE,1120
2026,1,1SF-629X2ZZCFRTP93(OC),112M,2521,0,1,SUPER FINISH,1-629,MIDDLE,1120
